customer_tweet_id,customer_text,support_tweet_id,support_text,intent,retrieval_prediction,retrieval_similarity,matched_customer_text,matched_intent
2017511,@115858 @AppleSupport hi ! Every since I️ updated my phone is super glitchy. Are we getting an updated soon ?,,@596648 We'd be happy to look into any issues you're experiencing. Send us a DM with your current iOS version and we'll continue there. https://t.co/GDrqU22YpT,ios_update,device_issue,0.32609340472579573,The new iPhone update is super glitchy. @115858 please fix.,device_issue
1660410,@115858 fix this glitch!! Where “I” changes to I️,,@506511 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,device_issue,device_issue,0.6017210692144719,@115858 fix this I️ glitch,device_issue
2185487,@AppleSupport Yes. I can access them. And I haven’t added them. They’re too much. Wanna browse through and decide day by day. Es it works with the iPhone or Apple Music within Sonos system. Looks like it was simply forgotten within CarPlay. That’s the point.,,@640049 Thank you for the feedback. We love to hear how our customer’s want to use our products and we welcome your suggestions. You can also tell us more about that here: https://t.co/ODFtc9V7Tq,music_media,other_support,0.27988856282682345,"@AppleSupport Yes, I can access. 👨🏻‍💻",other_support
1065257,"@AppleSupport : above all the worst upgrade for #iPhone I ever suffered. A slower phone a worst experience, thanks.",,@371500 Let us know via DM if you have already updated your iPhone to iOS 11.0.3: https://t.co/80YRnjDFDk https://t.co/GDrqU22YpT,ios_update,other_support,0.3647383740997784,Worst experience EVER @115858,other_support
1211232,@AppleSupport Can you guys like just unlock it with the imei?,,"@237141 For your security, it's best to get in touch with our advisors over the phone.",account_icloud,account_icloud,0.4090574268767299,Question: @AppleSupport can you find icloud account with the imei number?,account_icloud
2425864,And @115858 stop updating our products to bug out be slow crash and be shit,,"@696606 If you're having issues with your Apple products, let us know what's specifically going on and we'll do all we can to help you out.",device_issue,device_issue,0.22826844405092833,Looking forward to a day where “I️” doesn’t cause my @115858 phone to bug out! #applefail #imissstevejobs,device_issue
1642394,"Ever since iOS 11 update. My phone has been playing up! What’s going on @115858 ?
#applesoftwaredowngrade 🤦🏽‍♂️",,@502028 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this together. https://t.co/GDrqU22YpT,ios_update,device_issue,0.48027239154259715,@115858 My phone has been playing up and slow since the Last update,device_issue
2001686,Whoever is in charge of Siri at @115858 I hope ur budget is what’s holding you back bc she is dog shit about 90% of the time.,,@591890 We'd like to help you out with Siri. Send us a DM with more information on your device and what's going on to get started. https://t.co/GDrqU22YpT,device_issue,other_support,0.3765547023119856,"Alr, whoever is in charge of @115858 you got a dyslexic employee. https://t.co/ccIe9RrZgW",other_support
631875,@AppleSupport Not to you but to a company and it’s the iphone7+ with the current data system . I would’ve though attachment faculties would be present for all emails being composed,,"@254308 Are you trying to send a photo, video, or document as an attachment to your faculty?",device_issue,ios_update,0.17882846363566776,@AppleSupport iOS 11 has been a f***in pain using my phone without it crashing would be great… being able to downgrade would’ve been helpful,ios_update
493541,Two days in a row now where the iOS Weather widget randomly stops updating and is only fixed by restarting my iPhone. I guess I’m expecting too much from my $949 @115858 smartphone after 10 years of development. 😐,,@232658 We'd like to look into this with you. Please DM us which iOS version you have in Settings &gt; General &gt; About and we'll go from there. https://t.co/GDrqU22YpT,app_issue,device_issue,0.21580799404311876,"@AppleSupport why, after 10 years of iPhone use, do I suddenly get Chinese characters? https://t.co/VHqg48III7",device_issue
335253,"@195913 @115858 My entire phone is glitchy, every now and then it freezes and I can’t even use standby button",,"@195912 Let us help. DM us which iPhone you’re using, and we’ll work towards a resolution together. https://t.co/GDrqU22YpT",device_issue,other_support,0.2864943791334368,@AppleSupport This is appearing every now and then https://t.co/fxxcEkNVnO,other_support
559156,I can’t believe I’m forced to either format my iphone or buy an X with the latest update. @115858 ???,559155.0,"@250675 We'd like to learn more about what's going on with your iPhone. Send us a DM with the details about what's happening, along with the country you're located in. We'll see what we can do to help. https://t.co/GDrqU22YpT",ios_update,device_issue,0.2586195706066168,@AppleSupport iPhone 7plus with the latest update,device_issue
1168451,@AppleSupport Battery was on 59% phone hot plugged in 2 mins later battery on 78%??????,1168450.0,@394841 Thanks for reaching out to us. Please send us a DM and we can chat with you there. https://t.co/GDrqU22YpT,battery_charging,other_support,0.3039375149083202,@AppleSupport 59%,other_support
382518,@AppleSupport iphone 6,382517.0,@206686 Thanks for sharing. Let's take a closer look at your iPhone 6 together in DM. https://t.co/GDrqU22YpT,device_issue,device_issue,1.0,@AppleSupport iPhone 7+,device_issue
761295,@AppleSupport still having this problem with iMessage even after the latest update which came out today https://t.co/V5oBQT7lv9,761294.0,@301896 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,app_issue,other_support,0.2924082827194269,@AppleSupport The general release that came out today.,other_support
2412989,"Legit never agreed w/ a tweet more. Yo @115858 I’ve been w/ y’all since the 1st iPhone EVER &amp; iOS 11 has KILLED my iPhone 6. 128g &amp; it runs like total crap- crashing, freezing, totally unresponsive. Come on y’all, we can’t all afford a new phone just bc new software comes out. https://t.co/8ssdcarWLz",2412988.0,@693678 We want to help. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,device_issue,device_issue,0.20004848650150042,@115858 this update has killed my phone,device_issue
1616884,"@AppleSupport 11.1.2
There are many small issues like this. And I won't restart my phone 5 times a day for all this problems. Make it is better.
iOS 11 sucks on iPhone, a lot of lag or I can say it freezes my iPhone 7.",1616882.0,@495812 Do you have a recent iTunes or iCloud backup of the device?,device_issue,device_issue,0.20289807064666612,IOS 11.0.2 on i7 https://t.co/50Yspj6uYR I7P is slow and there are many lags.I can't use phone.This is my last Iphone. @applesupport 11.0.1,device_issue
2557337,Is anyone having trouble downloading music on @115948 ? Been trying for 2 days now. @AppleSupport,2557335.0,@726039 We know how convenient it is to have your device downloaded onto your device with Apple Music. Let's work together and look into this with you. Can you provide us which iOS version you're using? You can locate the iOS from Settings &gt; General &gt; About &gt; Version.,music_media,device_issue,0.3591864352101098,Anyone else having trouble downloading apps on iPhone 7 @AppleSupport,device_issue
1557350,@115858 really needs to patch this keyboard issue I️,1557348.0,@481400 We've got a temp fix outlined here: https://t.co/xU1AGHStV6 Let us know if that helps.,device_issue,device_issue,0.47679110852894085,Ok @115858 really needs to fix this glitch,device_issue
2072151,FIX THIS SHIT @AppleSupport,2072150.0,@612869 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,other_support,other_support,1.0000000000000002,FIX THIS I️ SHIT @AppleSupport,other_support
1170188,"@AppleSupport excuse me,, I have a 7 plus and it says the battery last longer, I’ve been on my phone for 5 mins, it was on 28 now it’s on 23",1170187.0,@395237 We’re here to help. Please DM us the software version you’re using so we can better assist you. https://t.co/GDrqU22YpT,battery_charging,other_support,0.30638646354022464,@AppleSupport excuse me https://t.co/Ci41SFmxWy,other_support
87139,@AppleSupport battery awful since update IOS 11.1 why?? Can I go back and undo update??,87138.0,@135066 That’s not the experience we’d like you to have with your battery. We don’t have a way to go to a previous iOS version. We’d like to start by confirming your iOS version in DM. Find it under Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,battery_charging,device_issue,0.30434619764958387,@AppleSupport How can I go back to Ios working version #apple #ihatescreenfreeze,device_issue
446519,iPhone 8+ screen goes dark. Auto brightness is disabled and it still goes dark what is going on? 📱@AppleSupport,446518.0,@220770 Check out this link for tips to adjust your brightness: https://t.co/it24SqZD78 Let us know if you have questions or the issue lingers. We can help. https://t.co/GDrqU22YpT,device_issue,other_support,0.36747264850433553,What is going on @AppleSupport,other_support
813468,Latest @115858 update has removed half of my contacts. Cmon Apple,813467.0,@313846 We'd like to help. Join us in DM and we'll get started.,device_issue,other_support,0.3550868059591735,@115858 why did I WAKE UP TO HALF OF MY CONTACTS MISSING. YOU GUYS SUCKKKKKKKK!,other_support
867456,@AppleSupport Yes please. For the sake of freeing up a bit of memory space. Thanks,867458.0,"@325978 Those apps can’t be removed. However, you can optimize your iOS storage with these tips: https://t.co/0yFHFRYSnX",device_issue,other_support,0.4326342600049664,@AppleSupport Yes please. I’m in the U.S.,other_support
2558745,@AppleSupport No not for the videos. Only audios,2558747.0,@726377 Does this happen with all sites that have audio files involved?  Does this also happen when using cellular data?  Let us know in DM. https://t.co/GDrqU22YpT,app_issue,other_support,0.587994753243146,@AppleSupport No I’m not,other_support
601394,"@AppleSupport I was just updating Sierra on my Mac and an error occurred and it restarted  and now my computer won't reboot, it's 1/3 loading and then it shuts off, ive tried recovery mode but it won't let me!!",601392.0,"@262671 We'd love to help you get your Mac sorted out! Let's see if we can start up  in Safe Mode. To do that, make sure the system is shut down. Start it back up and immediately after you hear the startup sound, hold down the Shift Key until you see that Apple Logo.",device_issue,other_support,0.22160158906262772,@AppleSupport Access The Ipod Then it Shuts Off Again,other_support
1683422,"Dear @AppleSupport I’m really tired of the camera turning Live, Flash and HDR on after I keep turning them off. Please fix this.",1683420.0,"@511683 We can help you. Let's try changing these settings through Settings &gt; Camera. For 'Live' photo, select Preserve Settings.",device_issue,other_support,0.30324250280344434,@AppleSupport I'm really tired of my constant unresolved issues,other_support
2477608,@AppleSupport Still happeninh yes. And I’m using a standard Apple Keyboard. We don’t have any others.,2477609.0,@273863 Understood. Let's follow up in DM. Tell us if this happens while using macOS as the default operating system there. https://t.co/GDrqU22YpT,device_issue,other_support,0.38365674571708164,@AppleSupport we don’t have cent sign???,other_support
2286244,"@AppleSupport I ain't stuck anymore cause I just reseted it completely. But sometimes it stills freezes between apps.. Like when I have to shut everything down to open Instagram (gets a white screen). I can't restore in iTunes, since it does not sync. And Windows find it.",2286246.0,"@664340 When you say that you can't sync, do you mean iTunes does not recognize that your phone is plugged in?",app_issue,connectivity,0.19009121259109923,"@AppleSupport My iPhone can't sync via iTunes. I had to reset completely because since iOS 11, it gets stuck/frozen and now I can't restore it. I've tried everything that I can find in your website, and I won't updated it via Wi-Fi anymore, since it sucks!",connectivity
2897720,@AppleSupport Could you help? Tweet above.,2897719.0,"@635749 We'll be happy to assist. To confirm our understanding, this started happening today after turning on airplane mode correct? Have you tried ejecting the SIM card and putting it back in to see if that helps?",connectivity,battery_charging,0.5609078428741666,@AppleSupport could you help me diagnose my iPhone battery?,battery_charging
2018946,"On an unrelated note, the iPhone 8 has a major touch-responsiveness issue. I can’t believe this is what we get for USD 1000 @AppleSupport",2018945.0,@597073 Hello. It's important to us that you enjoy your iPhone 8. Please touch base with us via DM and we'll find an answer together: https://t.co/GDrqU22YpT,device_issue,ios_update,0.21583919926686496,"👁 can’t believe this, @115858. Did no one test the update?",ios_update
1614441,@AppleSupport I don’t want to keep auto correct turned off so please fix this “I” glitch 😭,1614440.0,@495209 Let's try following this article and see if it helps: https://t.co/xXaXeeSRt9,device_issue,other_support,0.355738778872848,Fix this auto correct @AppleSupport 😒 I️,other_support
1991145,Dammit @115858 ! Fix the issue with “I️” the fck!,1991144.0,@589285 Thanks for reaching out to us. We'd like to help you and look into this further. Please DM us to continue working on this. https://t.co/GDrqU22YpT,device_issue,ios_update,0.5361044704522543,Dammit @115858 fix your iOS,ios_update
448338,"@AppleSupport Thanks. I’m literally always on WiFi, home or other networks. Automatic dlds are on on all devices. It’s happening on several iPhones and iPads with different Apple ids. It looks like the auto dld wakes up when I enter the AppStore, and then I have a lot of apps late.",448340.0,@221211 Tell us which iOS version you have installed via DM. https://t.co/GDrqU22YpT,app_issue,other_support,0.17585579727830417,"@AppleSupport Exactly, on all devices.",other_support
2680030,"@AppleSupport any chance you guys know why itunes wont install on my PC? Windows 10, and the first time I have installed it on this PC.",2680029.0,@754042 Do you have any Anti-Virus software running on the computer?  DM us back. https://t.co/GDrqU22YpT,app_issue,other_support,0.262585179121861,@AppleSupport I have a PC laptop (Windows 10) and this is the message that comes up https://t.co/8lmDLi4EUP,other_support
1908188,"@AppleSupport since update to iOS 11.0.3 my iPhone SE keeps freezing, turning on apps and battery life is awful. Please help",1908187.0,"@568450 We're happy to help and would like to go into more detail, so let's meet in DM and see what we can do for you. Thanks! https://t.co/GDrqU22YpT",device_issue,battery_charging,0.40452494299594116,@AppleSupport @347987 11.0.3 and the battery life is AWFUL,battery_charging
1162159,Anyone got a way of stopping this @115858 message popping up all day? Or is it time to buy a @1647 @AppleSupport https://t.co/NMK1dmlHv8,1162157.0,"@393438 We'd like to look into this with you. To get started, which exact iOS version do you have installed? Is your iMessage activated?",app_issue,ios_update,0.2783947793893554,I think it’s time to get a @1647 @115858 iOS 11 is the worst https://t.co/KWsVwkir3B,ios_update
2125015,🗣 FIX THE KEYBOARD GLITCH @115858,2125014.0,@625809 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,device_issue,device_issue,0.6082149937906876,FIX. THE. GLITCH. @115858,device_issue
656295,"my game dont work on my phone anymore really want to cry. @AppleSupport This is the last straw, yall cant tell me how to fix the problem the phone is the problem. Im tired and ima need more help than what yall been doing",656294.0,@276140 What game are you having issues with? Is it the only app you're currently having issues with?  Let us know so we can help out.,app_issue,other_support,0.27390804137536534,@AppleSupport “ I️ “ is the problem,other_support
2285607,@115858 wtf why aren’t I getting message notifications????,2285606.0,@664168 We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version.,device_issue,other_support,0.3999195223407835,@115858 I️ I️ I️ I️ WTF why can’t I️ say I️,other_support
1277234,@AppleSupport what is the email address for your fraud team? Have received a dodgy email pertaining to be from you. Thanks,1277233.0,@418929 Thanks for reaching out. Take a look here for more info on reporting phishing emails: https://t.co/LNMCdqt6fD,other_support,other_support,0.34178159925326124,@AppleSupport I have received a phishing email claiming to be from you.  Do you have an address to forward it onto?,other_support
553631,@AppleSupport help me. Every ten mins my phones doing this and my storage isn’t full 😩😩😩😩 It keeps restarting help. https://t.co/uwF71RNM8S,553630.0,@249136 We'd like to help. Follow these steps &amp; let us know if that resolves the issue: https://t.co/osZOKKTalm,device_issue,other_support,0.35651699719389834,@AppleSupport help https://t.co/JH4hAtPtNR,other_support
1020323,Can’t make phone calls or send a message without my phone freezing. Phone stays dark. Won’t reset Speaker won’t work. Love the update @115858,1020322.0,@200278 We’d love to team up with you on this. Are you using iOS 11.0.3? Let us know in DM. https://t.co/GDrqU22YpT,device_issue,device_issue,0.3404259146301168,@AppleSupport wyd? I can’t make phone calls or answer,device_issue
1577424,IOS11 crashes my phone so bad that I can’t force restart.  I have to let the battery drain completely before it will charge.  wtf @115858,1577423.0,@485886 We've got your back. Send us a DM letting us know what you see on the screen when this happens to continue. https://t.co/GDrqU22YpT,device_issue,battery_charging,0.22999578668120468,@AppleSupport My battery  drain has been  so bad that  i turned  off the percentage and hope phone won’t shutdown soon.,battery_charging
1766807,Bro what’s up with these damn question marks @AppleSupport I️ can’t send messages on fb or even tweet without the question marks coming out,1766806.0,@531308 We are aware of this issue and are working hard to find a resolution. We do have a workaround: https://t.co/xXaXeeSRt9,device_issue,other_support,0.5787336692131266,What’s up with these damn question marks @AppleSupport ? Fix this !!,other_support
989644,@AppleSupport ok that settled it for now. Thank you for your assistance 🤳🏾,989643.0,@354437 You're welcome. If you have any other questions feel free to reach out.,other_support,other_support,0.4235259490695377,@AppleSupport Yeah I tried!It's ok now l.Thank you for your help!,other_support
2890638,@AppleSupport Im currently using 11.1.2,2890639.0,@455484 Let's ensure that we're getting the most out of your battery. Here's how: https://t.co/bivpdfBNJ6,battery_charging,ios_update,0.5066882349293002,@AppleSupport Currently using IOS 11.0,ios_update
1924364,@115858 I updated my iphone 7plus and now it won’t hold a charge. is this deliberately to get me to buy the new one,1924363.0,@572804 We'd like to help! The iOS had changes in battery use settings. This will help: https://t.co/XxEbE7Bhna DM us any questions. https://t.co/GDrqU22YpT,battery_charging,order_purchase,0.3930026745958886,"my iPhone will not charge, is this a conspiracy to get me to buy an X @115858",order_purchase
2403590,"@AppleSupport 6s, 11.1",2403591.0,@691421 Are you an Apple Music subscriber?,music_media,other_support,1.0000000000000002,@AppleSupport 6s. 11.0.3.,other_support
2039651,@applesupport Can I buy AppleCare+ for an iPhone X if I purchased the phone through my carrier?,2039650.0,"@603080 We'd be happy to get you pointed in the right direction. Send us a DM, letting us know which country you're in. https://t.co/GDrqU22YpT",order_purchase,device_issue,0.2978351394144593,"@AppleSupport Yes, it wasn't working and at this point, I've disabled the phone through my carrier.",device_issue
1892551,can you all fix this trash ass update?! @115858,1892550.0,@564294 Please DM us details on any issues you may be having on your iOS device and we'll be happy to see how we can help out. https://t.co/GDrqU22YpT,ios_update,device_issue,0.4643550543539159,Phone hasn’t been acting right since I got this trash ass update ..fix it!!!! @115858 🤬,device_issue
2246728,@AppleSupport can you help me? Im fuking tired this phenomenon... https://t.co/Tw7Z565E4c,2246727.0,@654772 We'd be happy to look into this issue with you. Please DM us the iOS version currently installed and we'll get started sorting this out. https://t.co/GDrqU22YpT,other_support,other_support,0.624422190912935,@AppleSupport can you help me? https://t.co/mRoUgl8OGn,other_support
1967712,"@AppleSupport hi there!
I only want to say, iOS 11.0.3 “The battery killer” 😢😰😭",1967711.0,"@583073 If you're having issues with battery life, we'd like to know more to see if we can help. DM us with the details to start. https://t.co/GDrqU22YpT",battery_charging,other_support,0.2997101747972194,@115858 Just want to say I️. fix this,other_support
2072091,@115858 @AppleSupport @116333 The scandal of the automatic connection to Wi-Fi is still stalled! In Euse 11 https://t.co/xm4zVN7PCF,2072088.0,"@190290 We'd love to help. The Bluetooth and Wi-Fi buttons in Control Center only work to disconnect, not turn off those options. To turn them off, you must go to Settings. This link is the best way for you to leave feedback requesting a change: https://t.co/eTPVYVFyd8",connectivity,connectivity,0.3578522052175332,@AppleSupport Connected to Wi-Fi,connectivity
2283094,@AppleSupport It happened on Nov-4 when I updated my iPhone to iOS 11.1 ... it’s always freezing and it takes 2-3 mins to open whenever I want to open my iphone. And the problem didnt go after updating to iOS 11.1.1.,2283095.0,"@663539 DM us your country, and we'll continue working there. https://t.co/GDrqU22YpT",device_issue,device_issue,0.33517780481314363,"@AppleSupport iPhone 7+, iOS 11.2, and it happened when I updated to iOS 11",device_issue
794600,@AppleSupport Just fix the software in that way that the user doesn’t have to reset all settings or erase the phone in order to get a phone that works!,794602.0,"@278600 If you would like for us to take a further look at this with you, please meet us in DM. https://t.co/GDrqU22YpT",device_issue,other_support,0.25234241059400153,@AppleSupport Just fix I️t.,other_support
1774964,@AppleSupport is there anyway I can update my iPhone 7? Getting this message even though I am still on WiFi. https://t.co/iEVBFNQmmG,1774963.0,@533409 We can help! This article has great steps for issues with updating over Wi-FI: https://t.co/Ui1yTnOCUz DM us for help. https://t.co/GDrqU22YpT,ios_update,ios_update,0.3299897623916881,@AppleSupport Is there anyway I can go back to IOS 10 ?,ios_update
2295734,@AppleSupport is this normal on all phones or just a thing with my iPX? https://t.co/npQfB27QY5,2295733.0,@666598 We'd like to look into this with you. What iOS version are you running on your iPhone X? You can find out in Settings &gt; General &gt; About. You can let us know in DM. https://t.co/GDrqU22YpT,device_issue,other_support,0.44827908122868765,@AppleSupport Is this normal?,other_support
2795481,Looool wow and silly me thought this “I️” problem would be fixed by now @AppleSupport . Especially since ur products cost an arm and a leg .,2795480.0,"@780073 We've released an update that includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards.",device_issue,other_support,0.43101146711594074,So I️ rlly thought the “I️” would be fixed by now @115858,other_support
2148159,@115858 fix this damn I️ glitch I’m over I️t,2148158.0,@631396 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,device_issue,device_issue,0.8828709701970984,@115858 fix this damn glitch i️ hate u,device_issue
